Average State Income,Contact Method,Age Group,Gender,Scam Category,Scam Type,Amount_lost,State_New South Wales,State_Northern Territory,State_Queensland,State_South Australia,State_Tasmania,State_Victoria,State_Western Australia,Actual_Number_of_Reports,Predicted_Number_of_Reports
1901.0,0.06297184474642509,0.0,1,0.2981170619060307,0.08775202060573763,4078.0,0,0,1,0,0,0,0,1,1.53
1901.0,0.14175326405542232,2.0,1,0.33195665689670484,0.09761080024868994,1450.28,0,0,1,0,0,0,0,4,6.76
1901.0,0.20330402344790835,2.0,1,0.2981170619060307,0.06510347277733369,,0,0,1,0,0,0,0,2,1.930952380952381
1882.0,0.09960920152766675,1.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,1,1.4618333333333333
1710.8,0.20330402344790835,6.0,0,0.05671018740563105,0.024202859934274804,,0,0,0,0,1,0,0,1,1.101595238095238
1901.0,0.14175326405542232,3.0,1,0.03543831601385558,0.03543831601385558,239.28,0,0,1,0,0,0,0,1,1.475
1882.0,0.02602362554400924,4.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,1,0,2,1.7186666666666666
2126.5,0.20330402344790835,3.0,0,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,0,0,1,1.0366666666666666
2126.5,0.19690913935518253,1.0,0,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,0,0,1,1.03
2126.5,0.19690913935518253,5.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,0,1,1.2071666666666667
2126.5,0.09960920152766675,2.0,0,0.33195665689670484,0.09761080024868994,25.0,0,0,0,0,0,0,0,3,1.1075
1901.0,0.14175326405542232,1.0,0,0.09849897859490185,0.09849897859490185,400.0,0,0,1,0,0,0,0,2,1.49
2126.5,0.23430144773070433,2.0,0,0.05671018740563105,0.024202859934274804,,0,0,0,0,0,0,0,1,1.0325
2094.3,0.06297184474642509,4.0,0,0.33195665689670484,0.07287503330668799,1680.0,0,0,0,0,0,0,1,4,1.81
1901.0,0.09960920152766675,1.0,0,0.09849897859490185,0.09849897859490185,120.0,0,0,1,0,0,0,0,1,1.52
1901.0,0.19690913935518253,5.0,1,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,12,12.831380952380956
1710.8,0.20330402344790835,6.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,1,0,0,5,3.054190476190476
1882.0,0.20330402344790835,2.0,0,0.2981170619060307,0.09965361044497735,4804.83,0,0,0,0,0,1,0,19,13.188071428571433
1901.0,0.09960920152766675,6.0,1,0.2981170619060307,0.045607958077982055,,0,0,1,0,0,0,0,2,1.0395952380952382
2094.3,0.19690913935518253,4.0,0,0.049737987387867486,0.033084643396394,,0,0,0,0,0,0,1,1,1.0966666666666667
2126.5,0.23430144773070433,6.0,0,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,0,0,1,2.8592500000000007
1935.7,0.06297184474642509,6.0,1,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,2,1.4663333333333333
2094.3,0.20330402344790835,4.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,1,2,5.137309523809524
1935.7,0.19690913935518253,2.0,1,0.2981170619060307,0.06510347277733369,,1,0,0,0,0,0,0,1,2.7220158730158728
1935.7,0.23430144773070433,1.0,0,0.33195665689670484,0.09272581934452438,109350.0,1,0,0,0,0,0,0,3,4.207880952380952
1935.7,0.09960920152766675,4.0,1,0.33195665689670484,0.07287503330668799,1600.0,1,0,0,0,0,0,0,1,2.45
2094.3,0.20330402344790835,5.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,0,1,3,1.2027380952380953
2094.3,0.19690913935518253,6.0,0,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,0,1,5,2.391694444444445
1710.8,0.14175326405542232,5.0,0,0.33195665689670484,0.07287503330668799,100.0,0,0,0,0,1,0,0,2,3.009
2094.3,0.09960920152766675,4.0,1,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,0,1,1,1.155
2094.3,0.14175326405542232,2.0,0,0.33195665689670484,0.09272581934452438,2740.0,0,0,0,0,0,0,1,1,1.35
1776.9,0.23430144773070433,2.0,1,0.049737987387867486,0.016653343991473488,,0,0,0,1,0,0,0,1,1.025
1710.8,0.20330402344790835,6.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,1,0,0,11,15.910436507936504
1901.0,0.19690913935518253,5.0,0,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,15,11.748785714285711
2094.3,0.23430144773070433,6.0,0,0.06306066258104627,0.05733191224797939,2557.2,0,0,0,0,0,0,1,4,4.03
2094.3,0.14175326405542232,4.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,1,1,1.905714285714286
1882.0,0.20330402344790835,3.0,0,0.2981170619060307,0.08775202060573763,0.0,0,0,0,0,0,1,0,8,3.921666666666667
1935.7,0.19690913935518253,6.0,1,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,8,8.734452380952382
1882.0,0.09960920152766675,6.0,1,0.33195665689670484,0.09761080024868994,4365.0,0,0,0,0,0,1,0,2,5.43
1901.0,0.02602362554400924,5.0,1,0.09849897859490185,0.09849897859490185,0.0,0,0,1,0,0,0,0,1,1.3694166666666667
2094.3,0.19690913935518253,5.0,0,0.05671018740563105,0.024202859934274804,,0,0,0,0,0,0,1,1,1.0346666666666666
1776.9,0.23430144773070433,3.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,1,0,0,0,1,1.025047619047619
2094.3,0.09960920152766675,6.0,1,0.33195665689670484,0.09761080024868994,119.0,0,0,0,0,0,0,1,2,2.18
1710.8,0.20330402344790835,1.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,0,1,0,0,1,1.386666666666667
1901.0,0.09960920152766675,1.0,1,0.33195665689670484,0.02655653255173639,,0,0,1,0,0,0,0,1,1.03
1935.7,0.19690913935518253,2.0,1,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,7,7.434896825396827
2126.5,0.23430144773070433,4.0,1,0.049737987387867486,0.033084643396394,,0,0,0,0,0,0,0,1,1.933
1901.0,0.09960920152766675,2.0,1,0.33195665689670484,0.09761080024868994,263.2,0,0,1,0,0,0,0,4,3.08
1901.0,0.20330402344790835,5.0,0,0.33195665689670484,0.0165201172395417,,0,0,1,0,0,0,0,1,1.2890238095238096
1776.9,0.23430144773070433,6.0,1,0.33195665689670484,0.09761080024868994,87.4,0,0,0,1,0,0,0,2,6.022912698412698
1901.0,0.23430144773070433,6.0,1,0.33195665689670484,0.07287503330668799,,0,0,1,0,0,0,0,3,5.655976190476192
1882.0,0.20330402344790835,6.0,0,0.05671018740563105,0.024202859934274804,0.0,0,0,0,0,0,1,0,1,1.0283333333333333
1901.0,0.02602362554400924,6.0,0,0.06306066258104627,0.05733191224797939,10882.23,0,0,1,0,0,0,0,1,1.63
1901.0,0.19690913935518253,1.0,0,0.2981170619060307,0.08775202060573763,0.0,0,0,1,0,0,0,0,1,1.2918333333333334
1882.0,0.23430144773070433,4.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,1,0,12,6.104214285714287
1882.0,0.09960920152766675,5.0,0,0.06306066258104627,0.05733191224797939,200.0,0,0,0,0,0,1,0,1,1.36
1901.0,0.14175326405542232,5.0,1,0.33195665689670484,0.07287503330668799,1529.99,0,0,1,0,0,0,0,9,6.06
1882.0,0.20330402344790835,4.0,1,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,1,0,3,2.450583333333333
1935.7,0.14175326405542232,1.0,0,0.03543831601385558,0.03543831601385558,1710.0,1,0,0,0,0,0,0,3,2.03
1901.0,0.23430144773070433,6.0,1,0.33195665689670484,0.09272581934452438,1197.0,0,0,1,0,0,0,0,63,46.29976190476191
1776.9,0.19690913935518253,6.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,1,0,0,0,9,8.455547619047618
1776.9,0.20330402344790835,5.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,1,0,0,0,4,2.1191428571428563
1901.0,0.23430144773070433,2.0,0,0.09849897859490185,0.09849897859490185,750.0,0,0,1,0,0,0,0,2,2.597166666666667
1882.0,0.19690913935518253,6.0,1,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,1,0,2,1.048452380952381
1901.0,0.23430144773070433,2.0,0,0.2981170619060307,0.06510347277733369,,0,0,1,0,0,0,0,1,1.712930735930736
1901.0,0.09960920152766675,4.0,1,0.33195665689670484,0.09272581934452438,0.0,0,0,1,0,0,0,0,3,1.3675
1882.0,0.23430144773070433,2.0,0,0.049737987387867486,0.033084643396394,25.0,0,0,0,0,0,1,0,1,1.6779166666666665
1776.9,0.20330402344790835,2.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,1,0,0,0,1,1.8948809523809524
1882.0,0.20330402344790835,6.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,1,0,15,14.872218253968256
2094.3,0.033084643396394,2.0,0,0.030375699440447643,0.028244071409539037,,0,0,0,0,0,0,1,1,1.0691666666666668
1882.0,0.19690913935518253,3.0,0,0.06306066258104627,0.05733191224797939,37764.61,0,0,0,0,0,1,0,3,2.42
1776.9,0.19690913935518253,5.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,1,0,0,0,3,4.334532467532468
1901.0,0.23430144773070433,3.0,0,0.2981170619060307,0.045607958077982055,,0,0,1,0,0,0,0,2,1.1225714285714288
1882.0,0.14175326405542232,2.0,1,0.06306066258104627,0.05733191224797939,133000.0,0,0,0,0,0,1,0,1,2.69
1901.0,0.23430144773070433,5.0,0,0.05671018740563105,0.03250732747135625,,0,0,1,0,0,0,0,2,3.12552380952381
1901.0,0.19690913935518253,4.0,1,0.33195665689670484,0.09272581934452438,3000.0,0,0,1,0,0,0,0,7,3.4875238095238092
1776.9,0.23430144773070433,1.0,0,0.027267075228705924,0.027267075228705924,,0,0,0,1,0,0,0,1,1.145
1935.7,0.06297184474642509,4.0,1,0.049737987387867486,0.033084643396394,0.0,1,0,0,0,0,0,0,5,1.9051825396825395
1882.0,0.20330402344790835,6.0,1,0.06306066258104627,0.00572875033306688,,0,0,0,0,0,1,0,1,1.0566666666666666
1776.9,0.20330402344790835,1.0,0,0.030375699440447643,0.028244071409539037,,0,0,0,1,0,0,0,1,1.036
1901.0,0.19690913935518253,4.0,1,0.2981170619060307,0.08775202060573763,,0,0,1,0,0,0,0,2,3.89997619047619
1935.7,0.14175326405542232,1.0,0,0.33195665689670484,0.09761080024868994,2226.9,1,0,0,0,0,0,0,10,7.65
1901.0,0.19690913935518253,1.0,1,0.049737987387867486,0.033084643396394,10000.0,0,0,1,0,0,0,0,1,1.73
1935.7,0.23430144773070433,3.0,0,0.33195665689670484,0.0019095834443556266,,1,0,0,0,0,0,0,1,1.6925000000000003
1901.0,0.06297184474642509,5.0,0,0.33195665689670484,0.09272581934452438,,0,0,1,0,0,0,0,1,1.0395833333333335
1901.0,0.20330402344790835,2.0,1,0.05671018740563105,0.03250732747135625,,0,0,1,0,0,0,0,1,2.538
1901.0,0.20330402344790835,6.0,0,0.33195665689670484,0.02375877076116884,,0,0,1,0,0,0,0,2,2.24695238095238
1882.0,0.09960920152766675,3.0,1,0.09849897859490185,0.09849897859490185,135.0,0,0,0,0,0,1,0,2,1.4773333333333334
1882.0,0.23430144773070433,1.0,1,0.2981170619060307,0.045607958077982055,8500.0,0,0,0,0,0,1,0,2,1.5
1776.9,0.14175326405542232,3.0,1,0.33195665689670484,0.09761080024868994,154.0,0,0,0,1,0,0,0,2,2.33
1901.0,0.06297184474642509,3.0,0,0.33195665689670484,0.07287503330668799,150.0,0,0,1,0,0,0,0,1,1.365
1935.7,0.06297184474642509,4.0,1,0.03543831601385558,0.03543831601385558,0.0,1,0,0,0,0,0,0,1,1.4083333333333334
1901.0,0.19690913935518253,6.0,1,0.2981170619060307,0.06510347277733369,,0,0,1,0,0,0,0,3,2.912110389610389
2126.5,0.23430144773070433,4.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,0,1,2.8103809523809526
2126.5,0.20330402344790835,5.0,0,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,0,1,1.4393809523809522
1882.0,0.14175326405542232,3.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,1,0,1,1.5893095238095236
1901.0,0.14175326405542232,1.0,1,0.2981170619060307,0.06510347277733369,,0,0,1,0,0,0,0,1,1.1266666666666667
1901.0,0.20330402344790835,2.0,1,0.049737987387867486,0.033084643396394,,0,0,1,0,0,0,0,1,2.3048333333333333
2094.3,0.19690913935518253,4.0,0,0.2981170619060307,0.09965361044497735,3859.98,0,0,0,0,0,0,1,6,7.849
1776.9,0.09960920152766675,3.0,1,0.33195665689670484,0.07287503330668799,170.0,0,0,0,1,0,0,0,1,1.47
2094.3,0.14175326405542232,4.0,0,0.06306066258104627,0.05733191224797939,,0,0,0,0,0,0,1,2,1.0731666666666668
1935.7,0.19690913935518253,2.0,0,0.049737987387867486,0.033084643396394,,1,0,0,0,0,0,0,1,1.5999999999999996
1710.8,0.19690913935518253,5.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,1,0,0,1,1.96182683982684
1935.7,0.14175326405542232,4.0,1,0.2981170619060307,0.09965361044497735,,1,0,0,0,0,0,0,1,1.9416666666666667
1882.0,0.20330402344790835,6.0,0,0.33195665689670484,0.0165201172395417,,0,0,0,0,0,1,0,1,1.0
1882.0,0.19690913935518253,6.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,1,0,6,11.396456349206348
2094.3,0.19690913935518253,3.0,1,0.2981170619060307,0.09965361044497735,10960.85,0,0,0,0,0,0,1,10,6.601527777777778
1901.0,0.06297184474642509,5.0,0,0.33195665689670484,0.07287503330668799,,0,0,1,0,0,0,0,1,1.0824999999999998
1776.9,0.20330402344790835,1.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,1,0,0,0,1,1.4753095238095235
1901.0,0.14175326405542232,2.0,0,0.09849897859490185,0.09849897859490185,,0,0,1,0,0,0,0,2,1.1371666666666667
1710.8,0.19690913935518253,3.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,1,0,0,1,1.3594404761904764
1882.0,0.23430144773070433,3.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,1,0,1,2.4851666666666663
1882.0,0.23430144773070433,4.0,1,0.33195665689670484,0.09272581934452438,,0,0,0,0,0,1,0,10,9.26904365079365
1776.9,0.20330402344790835,2.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,1,0,0,0,2,2.0989126984126987
1882.0,0.0009769961808331112,1.0,0,0.33195665689670484,0.02375877076116884,,0,0,0,0,0,1,0,1,1.14
1901.0,0.20330402344790835,2.0,0,0.09849897859490185,0.09849897859490185,,0,0,1,0,0,0,0,1,2.9251904761904757
1935.7,0.14175326405542232,4.0,1,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,1,2.278083333333333
1882.0,0.23430144773070433,1.0,1,0.030375699440447643,0.028244071409539037,217.4,0,0,0,0,0,1,0,1,2.204
2094.3,0.06297184474642509,1.0,1,0.2981170619060307,0.09965361044497735,0.0,0,0,0,0,0,0,1,1,1.07
1935.7,0.09960920152766675,3.0,1,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,1,1.1275000000000002
1901.0,0.19690913935518253,4.0,0,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,13,9.28610714285714
1901.0,0.033084643396394,3.0,0,0.33195665689670484,0.09272581934452438,,0,0,1,0,0,0,0,1,1.2273333333333334
2094.3,0.20330402344790835,4.0,0,0.027267075228705924,0.027267075228705924,,0,0,0,0,0,0,1,1,1.64
1901.0,0.19690913935518253,5.0,0,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,9,11.748785714285711
1882.0,0.20330402344790835,1.0,1,0.030375699440447643,0.028244071409539037,,0,0,0,0,0,1,0,1,1.2409999999999999
1882.0,0.20330402344790835,2.0,0,0.027267075228705924,0.027267075228705924,,0,0,0,0,0,1,0,1,1.104
1882.0,0.20330402344790835,1.0,0,0.03543831601385558,0.03543831601385558,,0,0,0,0,0,1,0,1,1.9113333333333336
1776.9,0.14175326405542232,4.0,1,0.33195665689670484,0.07287503330668799,4350.0,0,0,0,1,0,0,0,3,2.37
2094.3,0.19690913935518253,6.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,1,3,2.5546183261183257
1776.9,0.19690913935518253,5.0,1,0.09849897859490185,0.09849897859490185,0.0,0,0,0,1,0,0,0,1,3.2136558441558445
1845.8,0.14175326405542232,4.0,0,0.33195665689670484,0.09761080024868994,150.44,0,1,0,0,0,0,0,1,1.28
1935.7,0.19690913935518253,4.0,0,0.33195665689670484,0.0165201172395417,0.0,1,0,0,0,0,0,0,2,1.8052857142857142
1935.7,0.20330402344790835,4.0,1,0.05671018740563105,0.03250732747135625,,1,0,0,0,0,0,0,5,4.1299851667939915
1882.0,0.23430144773070433,5.0,1,0.33195665689670484,0.07287503330668799,1427.72,0,0,0,0,0,1,0,2,2.715
1935.7,0.14175326405542232,4.0,0,0.33195665689670484,0.07287503330668799,2100.0,1,0,0,0,0,0,0,8,6.35
2094.3,0.19690913935518253,0.0,1,0.09849897859490185,0.09849897859490185,,0,0,0,0,0,0,1,1,1.03
1776.9,0.14175326405542232,6.0,1,0.027267075228705924,0.027267075228705924,,0,0,0,1,0,0,0,1,1.0978333333333332
1882.0,0.19690913935518253,2.0,1,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,1,0,2,1.4558333333333335
1901.0,0.06297184474642509,4.0,1,0.2981170619060307,0.09965361044497735,1163.7,0,0,1,0,0,0,0,1,1.5725
1901.0,0.14175326405542232,6.0,1,0.09849897859490185,0.09849897859490185,,0,0,1,0,0,0,0,1,1.4087619047619047
2126.5,0.23430144773070433,3.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,0,0,1,1.1830000000000003
1710.8,0.14175326405542232,1.0,0,0.03543831601385558,0.03543831601385558,,0,0,0,0,1,0,0,1,1.0666666666666667
1882.0,0.23430144773070433,5.0,1,0.027267075228705924,0.027267075228705924,,0,0,0,0,0,1,0,1,2.4408650793650795
1776.9,0.20330402344790835,4.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,1,0,0,0,4,2.4792380952380957
1882.0,0.23430144773070433,4.0,0,0.049737987387867486,0.016653343991473488,,0,0,0,0,0,1,0,1,1.081857142857143
1776.9,0.20330402344790835,6.0,1,0.33195665689670484,0.02375877076116884,,0,0,0,1,0,0,0,1,2.5066944444444457
2126.5,0.19690913935518253,2.0,1,0.06306066258104627,0.05733191224797939,,0,0,0,0,0,0,0,1,1.0966666666666667
1882.0,0.19690913935518253,2.0,1,0.33195665689670484,0.02655653255173639,0.0,0,0,0,0,0,1,0,1,1.7051785714285717
1882.0,0.09960920152766675,3.0,1,0.33195665689670484,0.02375877076116884,230.45,0,0,0,0,0,1,0,2,1.42
1935.7,0.23430144773070433,5.0,1,0.33195665689670484,0.07287503330668799,,1,0,0,0,0,0,0,3,5.295333333333333
1710.8,0.23430144773070433,6.0,1,0.049737987387867486,0.033084643396394,,0,0,0,0,1,0,0,1,1.5551666666666666
1882.0,0.033084643396394,2.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,0,1,0,1,1.0
1935.7,0.14175326405542232,6.0,1,0.33195665689670484,0.07287503330668799,,1,0,0,0,0,0,0,2,2.4118333333333335
2126.5,0.23430144773070433,6.0,1,0.049737987387867486,0.016653343991473488,,0,0,0,0,0,0,0,1,1.4805422077922077
1882.0,0.06297184474642509,3.0,1,0.03543831601385558,0.03543831601385558,,0,0,0,0,0,1,0,1,1.0233333333333332
1776.9,0.20330402344790835,3.0,0,0.33195665689670484,0.09272581934452438,0.0,0,0,0,1,0,0,0,2,3.4727777777777784
1776.9,0.23430144773070433,5.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,1,0,0,0,1,1.637738095238095
1776.9,0.23430144773070433,6.0,1,0.2981170619060307,0.08775202060573763,,0,0,0,1,0,0,0,8,5.788380952380951
1710.8,0.09960920152766675,6.0,1,0.2981170619060307,0.045607958077982055,,0,0,0,0,1,0,0,1,1.0066666666666668
1776.9,0.19690913935518253,5.0,0,0.33195665689670484,0.09761080024868994,,0,0,0,1,0,0,0,2,1.6871666666666667
1776.9,0.19690913935518253,4.0,1,0.2981170619060307,0.09965361044497735,,0,0,0,1,0,0,0,6,4.498640692640692
1935.7,0.033084643396394,4.0,1,0.33195665689670484,0.09272581934452438,,1,0,0,0,0,0,0,1,1.1685119047619046
2094.3,0.09960920152766675,1.0,0,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,0,1,1,1.0
2094.3,0.09960920152766675,2.0,0,0.2981170619060307,0.09965361044497735,,0,0,0,0,0,0,1,1,1.0378571428571428
1882.0,0.09960920152766675,4.0,0,0.09849897859490185,0.09849897859490185,157.0,0,0,0,0,0,1,0,3,1.386666666666667
1935.7,0.19690913935518253,1.0,0,0.030375699440447643,0.028244071409539037,1200.0,1,0,0,0,0,0,0,1,1.665
1935.7,0.06297184474642509,3.0,0,0.06306066258104627,0.05733191224797939,51000.0,1,0,0,0,0,0,0,2,2.05
1901.0,0.09960920152766675,5.0,1,0.33195665689670484,0.09761080024868994,129.4,0,0,1,0,0,0,0,2,4.85
2126.5,0.02602362554400924,6.0,1,0.09849897859490185,0.09849897859490185,450.0,0,0,0,0,0,0,0,1,1.37
1901.0,0.20330402344790835,6.0,1,0.030375699440447643,0.028244071409539037,33298.06,0,0,1,0,0,0,0,1,1.43
1882.0,0.20330402344790835,5.0,0,0.33195665689670484,0.07287503330668799,750.0,0,0,0,0,0,1,0,3,2.3698333333333337
2094.3,0.23430144773070433,5.0,1,0.05671018740563105,0.03250732747135625,,0,0,0,0,0,0,1,2,3.183650793650794
2126.5,0.033084643396394,6.0,0,0.05671018740563105,0.024202859934274804,,0,0,0,0,0,0,0,2,1.3826666666666667
1710.8,0.20330402344790835,4.0,0,0.2981170619060307,0.08775202060573763,,0,0,0,0,1,0,0,3,2.840333333333333
1935.7,0.14175326405542232,4.0,1,0.33195665689670484,0.09761080024868994,4712.87,1,0,0,0,0,0,0,7,13.3
1776.9,0.20330402344790835,6.0,0,0.09849897859490185,0.09849897859490185,,0,0,0,1,0,0,0,8,6.8219278499278495
2094.3,0.23430144773070433,5.0,0,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,0,1,1,1.2439761904761903
1935.7,0.19690913935518253,6.0,1,0.06306066258104627,0.05733191224797939,6386250.0,1,0,0,0,0,0,0,3,6.37
1935.7,0.02602362554400924,2.0,1,0.33195665689670484,0.02655653255173639,158.0,1,0,0,0,0,0,0,1,1.03
1710.8,0.20330402344790835,6.0,1,0.2981170619060307,0.06510347277733369,120.0,0,0,0,0,1,0,0,1,1.0983333333333334
2094.3,0.23430144773070433,6.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,0,1,14,12.098000000000003
1901.0,0.20330402344790835,6.0,0,0.09849897859490185,0.09849897859490185,,0,0,1,0,0,0,0,15,16.53575
1935.7,0.09960920152766675,4.0,0,0.027267075228705924,0.027267075228705924,,1,0,0,0,0,0,0,1,1.0133333333333332
1935.7,0.02602362554400924,3.0,0,0.06306066258104627,0.05733191224797939,100000.0,1,0,0,0,0,0,0,1,1.27
1935.7,0.02602362554400924,6.0,1,0.33195665689670484,0.09272581934452438,2000.0,1,0,0,0,0,0,0,1,1.44
2094.3,0.09960920152766675,2.0,1,0.33195665689670484,0.07287503330668799,,0,0,0,0,0,0,1,1,1.005
1935.7,0.23430144773070433,5.0,0,0.33195665689670484,0.09761080024868994,,1,0,0,0,0,0,0,2,3.6667619047619047
1901.0,0.23430144773070433,1.0,1,0.2981170619060307,0.09965361044497735,,0,0,1,0,0,0,0,1,1.9038095238095238
2094.3,0.19690913935518253,4.0,0,0.33195665689670484,0.09761080024868994,,0,0,0,0,0,0,1,2,1.5911150793650792
1882.0,0.23430144773070433,6.0,1,0.2981170619060307,0.06510347277733369,,0,0,0,0,0,1,0,6,7.552937229437231
2094.3,0.23430144773070433,5.0,0,0.2981170619060307,0.045607958077982055,,0,0,0,0,0,0,1,1,1.2439761904761903
1935.7,0.23430144773070433,2.0,1,0.09849897859490185,0.09849897859490185,,1,0,0,0,0,0,0,3,2.1437857142857144
1882.0,0.033084643396394,3.0,1,0.33195665689670484,0.02655653255173639,0.0,0,0,0,0,0,1,0,1,1.0133333333333332
1935.7,0.23430144773070433,4.0,0,0.33195665689670484,0.02375877076116884,0.0,1,0,0,0,0,0,0,1,1.164857142857143
1935.7,0.06297184474642509,1.0,0,0.2981170619060307,0.06510347277733369,,1,0,0,0,0,0,0,1,1.3903333333333336
1882.0,0.23430144773070433,6.0,0,0.33195665689670484,0.02655653255173639,,0,0,0,0,0,1,0,1,2.6446666666666663
1882.0,0.23430144773070433,6.0,0,0.027267075228705924,0.027267075228705924,,0,0,0,0,0,1,0,8,4.850029581529583
1901.0,0.20330402344790835,1.0,0,0.2981170619060307,0.08775202060573763,633.0,0,0,1,0,0,0,0,2,2.1408333333333327
1710.8,0.19690913935518253,6.0,0,0.33195665689670484,0.09272581934452438,,0,0,0,0,1,0,0,1,1.5032142857142858
1901.0,0.09960920152766675,1.0,0,0.027267075228705924,0.027267075228705924,,0,0,1,0,0,0,0,1,1.0263333333333333
1935.7,0.20330402344790835,4.0,0,0.2981170619060307,0.08775202060573763,,1,0,0,0,0,0,0,6,6.828538961038959
