Average State Income,Contact Method,Age Group,Scam Type,Amount_lost,Number_of_reports,State_New South Wales,State_Northern Territory,State_Queensland,State_South Australia,State_Tasmania,State_Victoria,State_Western Australia,Predicted_Number_of_Reports,Actual_Number_of_Reports
1882.0,0.20330402344790835,2.0,0.02655653255173639,0.0,2,0,0,0,0,0,1,0,2.1761282550237664,2
2094.3,0.20330402344790835,2.0,0.09849897859490185,0.0,5,0,0,0,0,0,0,1,4.584960072723117,5
1776.9,0.19690913935518253,2.0,0.09761080024868994,0.0,1,0,0,0,1,0,0,0,1.973420108396831,1
1882.0,0.20330402344790835,2.0,0.09272581934452438,0.0,14,0,0,0,0,0,1,0,6.835302840168572,14
2094.3,0.02602362554400924,3.0,0.07287503330668799,0.0,1,0,0,0,0,0,0,1,0.7531492756096863,1
1882.0,0.19690913935518253,5.0,0.06510347277733369,0.0,2,0,0,0,0,0,1,0,4.772085375819814,2
2094.3,0.19690913935518253,1.0,0.045607958077982055,0.0,4,0,0,0,0,0,0,1,0.8648416902803149,4
1935.7,0.23430144773070433,3.0,0.016653343991473488,0.0,1,1,0,0,0,0,0,0,2.2625798585898727,1
1882.0,0.20330402344790835,2.0,0.09272581934452438,0.0,24,0,0,0,0,0,1,0,6.835302840168572,24
1882.0,0.19690913935518253,5.0,0.09965361044497735,4300.0,20,0,0,0,0,0,1,0,48.68342864380619,20
1935.7,0.20330402344790835,3.0,0.07287503330668799,0.0,2,1,0,0,0,0,0,0,3.782930367838253,2
1901.0,0.20330402344790835,5.0,0.07287503330668799,0.0,1,0,0,1,0,0,0,0,6.543420094594811,1
2126.5,0.23430144773070433,3.0,0.09849897859490185,0.0,1,0,0,0,0,0,0,0,2.4121971617673887,1
1935.7,0.09960920152766675,4.0,0.03543831601385558,12000.0,1,1,0,0,0,0,0,0,2.0982651285249387,1
1776.9,0.19690913935518253,2.0,0.045607958077982055,0.0,1,0,0,0,1,0,0,0,1.019146972628583,1
2126.5,0.033084643396394,5.0,0.024202859934274804,0.0,1,0,0,0,0,0,0,0,-0.5650245088201808,1
1901.0,0.20330402344790835,5.0,0.08775202060573763,0.0,25,0,0,1,0,0,0,0,8.732338531370988,25
2126.5,0.14175326405542232,1.0,0.05733191224797939,0.0,1,0,0,0,0,0,0,0,0.22069148032190036,1
1710.8,0.23430144773070433,5.0,0.09761080024868994,290.64,3,0,0,0,0,1,0,0,8.097183992169585,3
1935.7,0.19690913935518253,3.0,0.08775202060573763,0.0,5,1,0,0,0,0,0,0,4.475400681018332,5
1882.0,0.19690913935518253,3.0,0.03250732747135625,0.0,1,0,0,0,0,0,1,0,1.9450845095792264,1
1901.0,0.02602362554400924,3.0,0.06510347277733369,0.0,2,0,0,1,0,0,0,0,1.3179769046199867,2
1882.0,0.20330402344790835,6.0,0.09965361044497735,0.0,2,0,0,0,0,0,1,0,15.819863243761734,2
1776.9,0.19690913935518253,5.0,0.09965361044497735,1335.0,14,0,0,0,1,0,0,0,34.43165537029106,14
1935.7,0.23430144773070433,3.0,0.09965361044497735,0.0,32,1,0,0,0,0,0,0,42.53635067576136,32
1935.7,0.02602362554400924,3.0,0.033084643396394,0.0,1,1,0,0,0,0,0,0,1.0406342023690096,1
2094.3,0.19690913935518253,2.0,0.09761080024868994,0.0,2,0,0,0,0,0,0,1,2.16996540902674,2
1882.0,0.14175326405542232,0.0,0.033084643396394,800.0,1,0,0,0,0,0,1,0,1.5739470979513162,1
2094.3,0.09960920152766675,4.0,0.09272581934452438,0.0,1,0,0,0,0,0,0,1,1.741872192337767,1
1935.7,0.20330402344790835,3.0,0.027267075228705924,0.0,1,1,0,0,0,0,0,0,2.7070770478888617,1
1882.0,0.19690913935518253,1.0,0.06510347277733369,0.0,1,0,0,0,0,0,1,0,2.3422539347163864,1
2094.3,0.14175326405542232,3.0,0.06510347277733369,0.0,1,0,0,0,0,0,0,1,1.4490442482134667,1
1935.7,0.09960920152766675,0.0,0.033084643396394,571.0,1,1,0,0,0,0,0,0,0.9323189501437531,1
1901.0,0.14175326405542232,5.0,0.03543831601385558,9000.1,3,0,0,1,0,0,0,0,2.3223005227296816,3
1901.0,0.19690913935518253,3.0,0.0165201172395417,0.0,4,0,0,1,0,0,0,0,1.5853717920562438,4
1882.0,0.02602362554400924,3.0,0.09761080024868994,107000.0,1,0,0,0,0,0,1,0,3.7791271314878094,1
2126.5,0.20330402344790835,4.0,0.09965361044497735,0.0,9,0,0,0,0,0,0,0,18.925426116252556,9
1901.0,0.20330402344790835,2.0,0.05733191224797939,210000.0,1,0,0,1,0,0,0,0,2.535753351659159,1
1901.0,0.06297184474642509,1.0,0.028244071409539037,31000.0,5,0,0,1,0,0,0,0,1.6451374302981472,5
1901.0,0.20330402344790835,1.0,0.024202859934274804,0.0,1,0,0,1,0,0,0,0,1.4414666669422722,1
1901.0,0.09960920152766675,6.0,0.09761080024868994,0.0,1,0,0,1,0,0,0,0,0.7101387022823253,1
2094.3,0.23430144773070433,1.0,0.09849897859490185,0.0,3,0,0,0,0,0,0,1,2.9855917771890725,3
1776.9,0.23430144773070433,4.0,0.08775202060573763,0.0,3,0,0,0,1,0,0,0,3.502242235883693,3
1901.0,0.20330402344790835,4.0,0.09965361044497735,214.28,87,0,0,1,0,0,0,0,40.40235273646201,87
1901.0,0.20330402344790835,2.0,0.09272581934452438,0.0,26,0,0,1,0,0,0,0,6.500311418493582,26
1901.0,0.23430144773070433,3.0,0.045607958077982055,0.0,1,0,0,1,0,0,0,0,2.149085081116666,1
1882.0,0.23430144773070433,6.0,0.09272581934452438,0.0,1,0,0,0,0,0,1,0,5.75616496232939,1
2094.3,0.23430144773070433,3.0,0.09965361044497735,433.54,33,0,0,0,0,0,0,1,15.624669143221075,33
2094.3,0.14175326405542232,6.0,0.09761080024868994,415.0,1,0,0,0,0,0,0,1,1.1116420046782163,1
1935.7,0.23430144773070433,1.0,0.07287503330668799,0.0,2,1,0,0,0,0,0,0,2.4091574187110565,2
1935.7,0.20330402344790835,5.0,0.033084643396394,0.0,5,1,0,0,0,0,0,0,5.761419894917857,5
1935.7,0.23430144773070433,4.0,0.07287503330668799,0.0,7,1,0,0,0,0,0,0,4.5850594811203536,7
1935.7,0.19690913935518253,2.0,0.02655653255173639,0.0,1,1,0,0,0,0,0,0,1.7274012966946906,1
1710.8,0.09960920152766675,5.0,0.09849897859490185,0.0,1,0,0,0,0,1,0,0,1.0881859981539956,1
2126.5,0.23430144773070433,5.0,0.09272581934452438,0.0,13,0,0,0,0,0,0,0,7.271893257364718,13
1710.8,0.20330402344790835,3.0,0.09965361044497735,0.0,15,0,0,0,0,1,0,0,10.379878704669958,15
2094.3,0.23430144773070433,5.0,0.03250732747135625,0.0,4,0,0,0,0,0,0,1,3.590154658329127,4
1901.0,0.19690913935518253,1.0,0.03250732747135625,0.0,1,0,0,1,0,0,0,0,1.1787174872605652,1
2094.3,0.09960920152766675,5.0,0.09761080024868994,0.0,2,0,0,0,0,0,0,1,2.3270740469683084,2
1935.7,0.14175326405542232,2.0,0.09849897859490185,575.0,3,1,0,0,0,0,0,0,3.679879021489868,3
2094.3,0.14175326405542232,0.0,0.028244071409539037,4180.0,1,0,0,0,0,0,0,1,0.9041326519767566,1
1845.8,0.20330402344790835,0.0,0.033084643396394,0.0,1,0,1,0,0,0,0,0,-1.9218796594583416,1
1882.0,0.20330402344790835,4.0,0.09761080024868994,750.85,6,0,0,0,0,0,1,0,9.210333935694274,6
1710.8,0.23430144773070433,0.0,0.09761080024868994,0.0,1,0,0,0,0,1,0,0,0.16262034607954803,1
1901.0,0.19690913935518253,3.0,0.09849897859490185,0.0,8,0,0,1,0,0,0,0,3.8047628244289244,8
1710.8,0.19690913935518253,3.0,0.045607958077982055,0.0,1,0,0,0,0,1,0,0,0.4816030904711584,1
1901.0,0.14175326405542232,3.0,0.07287503330668799,500.0,5,0,0,1,0,0,0,0,2.33656209619057,5
1935.7,0.09960920152766675,2.0,0.02375877076116884,107.95,2,1,0,0,0,0,0,0,0.9817717188746268,2
1901.0,0.23430144773070433,0.0,0.07287503330668799,2340.0,2,0,0,1,0,0,0,0,2.059900911061125,2
2126.5,0.20330402344790835,3.0,0.09965361044497735,0.0,19,0,0,0,0,0,0,0,12.775238174087203,19
1710.8,0.19690913935518253,0.0,0.045607958077982055,0.0,1,0,0,0,0,1,0,0,0.04676198362247549,1
1901.0,0.14175326405542232,4.0,0.07287503330668799,700.0,5,0,0,1,0,0,0,0,2.875150382104499,5
1710.8,0.09960920152766675,5.0,0.08775202060573763,0.0,1,0,0,0,0,1,0,0,-0.19601123632974657,1
1901.0,0.20330402344790835,5.0,0.03250732747135625,0.0,4,0,0,1,0,0,0,0,5.285760565210106,4
1882.0,0.20330402344790835,6.0,0.03250732747135625,0.0,1,0,0,0,0,0,1,0,-0.0752551643225406,1
1882.0,0.20330402344790835,0.0,0.08775202060573763,0.0,3,0,0,0,0,0,1,0,3.825122667064767,3
1935.7,0.14175326405542232,1.0,0.09272581934452438,1100.0,4,1,0,0,0,0,0,0,4.206426394074228,4
1935.7,0.20330402344790835,4.0,0.09761080024868994,0.0,1,1,0,0,0,0,0,0,9.335722630236166,1
1882.0,0.20330402344790835,3.0,0.06510347277733369,0.0,1,0,0,0,0,0,1,0,3.485934987435296,1
1776.9,0.14175326405542232,4.0,0.05733191224797939,50000.0,1,0,0,0,1,0,0,0,1.3760203903543888,1
2126.5,0.14175326405542232,0.0,0.03543831601385558,640.0,1,0,0,0,0,0,0,0,0.21295979857308678,1
1882.0,0.14175326405542232,2.0,0.05733191224797939,0.0,3,0,0,0,0,0,1,0,1.5926631118672296,3
1935.7,0.19690913935518253,3.0,0.0165201172395417,0.0,1,1,0,0,0,0,0,0,2.061031121763994,1
1776.9,0.23430144773070433,4.0,0.08775202060573763,0.0,3,0,0,0,1,0,0,0,3.502242235883693,3
1882.0,0.14175326405542232,0.0,0.028244071409539037,8383.0,3,0,0,0,0,0,1,0,1.890589486788625,3
2126.5,0.09960920152766675,3.0,0.09272581934452438,0.0,1,0,0,0,0,0,0,0,0.7528823832358004,1
1901.0,0.14175326405542232,3.0,0.09761080024868994,4260.0,4,0,0,1,0,0,0,0,4.0809946242968,4
2126.5,0.20330402344790835,0.0,0.02655653255173639,0.0,2,0,0,0,0,0,0,0,-1.1502720826431472,2
1776.9,0.09960920152766675,2.0,0.03543831601385558,0.0,1,0,0,0,1,0,0,0,0.18314795519825902,1
1935.7,0.14175326405542232,0.0,0.09761080024868994,443.83,5,1,0,0,0,0,0,0,2.6590066884587937,5
1776.9,0.23430144773070433,6.0,0.033084643396394,0.0,1,0,0,0,1,0,0,0,-1.2529898307085512,1
1710.8,0.19690913935518253,2.0,0.06510347277733369,0.0,1,0,0,0,0,1,0,0,1.361040861369962,1
1901.0,0.19690913935518253,4.0,0.09761080024868994,0.0,2,0,0,1,0,0,0,0,4.846502283538053,2
1935.7,0.23430144773070433,1.0,0.08775202060573763,0.0,4,1,0,0,0,0,0,0,4.706131725985964,4
1935.7,0.23430144773070433,2.0,0.09965361044497735,0.0,7,1,0,0,0,0,0,0,30.564202532608615,7
1935.7,0.23430144773070433,5.0,0.03543831601385558,250000.0,1,1,0,0,0,0,0,0,16.884756566452413,1
2094.3,0.23430144773070433,2.0,0.016653343991473488,0.0,1,0,0,0,0,0,0,1,0.535961471641058,1
1776.9,0.20330402344790835,2.0,0.06510347277733369,0.0,1,0,0,0,1,0,0,0,1.1625122047647076,1
1935.7,0.23430144773070433,4.0,0.06510347277733369,0.0,8,1,0,0,0,0,0,0,4.5850594811203536,8
1882.0,0.20330402344790835,6.0,0.09965361044497735,0.0,1,0,0,0,0,0,1,0,15.819863243761734,1
1882.0,0.19690913935518253,5.0,0.09272581934452438,0.0,10,0,0,0,0,0,1,0,7.991764233419986,10
2094.3,0.20330402344790835,5.0,0.09272581934452438,0.0,10,0,0,0,0,0,0,1,8.877504132659292,10
1882.0,0.19690913935518253,0.0,0.07287503330668799,0.0,1,0,0,0,0,0,1,0,1.9573988737623635,1
1935.7,0.14175326405542232,0.0,0.08775202060573763,0.0,3,1,0,0,0,0,0,0,2.2238270822868413,3
1901.0,0.14175326405542232,6.0,0.07287503330668799,0.0,1,0,0,1,0,0,0,0,0.42205459792208444,1
2126.5,0.23430144773070433,3.0,0.09272581934452438,0.0,1,0,0,0,0,0,0,0,3.2658979606356913,1
1882.0,0.19690913935518253,3.0,0.09849897859490185,0.0,4,0,0,0,0,0,1,0,4.139754246103914,4
1882.0,0.09960920152766675,2.0,0.09272581934452438,150.0,1,0,0,0,0,0,1,0,2.150099488937267,1
2126.5,0.20330402344790835,5.0,0.09272581934452438,0.0,2,0,0,0,0,0,0,0,6.563351947944579,2
2094.3,0.06297184474642509,5.0,0.08775202060573763,0.0,1,0,0,0,0,0,0,1,1.115771943354762,1
2094.3,0.09960920152766675,3.0,0.09849897859490185,650.0,1,0,0,0,0,0,0,1,1.607008060610458,1
1901.0,0.23430144773070433,5.0,0.08775202060573763,0.0,15,0,0,1,0,0,0,0,9.440879840791128,15
2126.5,0.23430144773070433,1.0,0.016653343991473488,0.0,2,0,0,0,0,0,0,0,-1.123467164396689,2
1882.0,0.09960920152766675,2.0,0.06510347277733369,0.0,1,0,0,0,0,0,1,0,1.7113978324073233,1
1776.9,0.23430144773070433,3.0,0.03543831601385558,0.0,1,0,0,0,1,0,0,0,0.5212115763168923,1
1901.0,0.23430144773070433,4.0,0.03250732747135625,0.0,3,0,0,1,0,0,0,0,3.033546831463213,3
1882.0,0.14175326405542232,2.0,0.09761080024868994,103.0,8,0,0,0,0,0,1,0,2.6679427296717892,8
1882.0,0.23430144773070433,3.0,0.09761080024868994,0.0,2,0,0,0,0,0,1,0,6.371297935841847,2
1710.8,0.19690913935518253,4.0,0.09849897859490185,0.0,1,0,0,0,0,1,0,0,2.4577539600516913,1
2094.3,0.20330402344790835,3.0,0.09849897859490185,0.0,4,0,0,0,0,0,0,1,5.224626368950342,4
1935.7,0.23430144773070433,0.0,0.07287503330668799,4000.0,3,1,0,0,0,0,0,0,2.470649733165216,3
1901.0,0.19690913935518253,5.0,0.03250732747135625,0.0,1,0,0,1,0,0,0,0,3.1794344247601183,1
1901.0,0.23430144773070433,2.0,0.06510347277733369,0.0,3,0,0,1,0,0,0,0,2.489059584811833,3
1935.7,0.23430144773070433,2.0,0.05733191224797939,0.0,1,1,0,0,0,0,0,0,2.0996725926096507,1
2094.3,0.19690913935518253,5.0,0.05733191224797939,100000.0,2,0,0,0,0,0,0,1,2.3516748658567925,2
1935.7,0.09960920152766675,5.0,0.08775202060573763,0.0,1,1,0,0,0,0,0,0,3.408607412183301,1
1882.0,0.14175326405542232,3.0,0.03543831601385558,133000.0,2,0,0,0,0,0,1,0,2.3860666460609266,2
1901.0,0.09960920152766675,1.0,0.09965361044497735,153.46,1,0,0,1,0,0,0,0,-2.8448738222381382,1
2094.3,0.20330402344790835,2.0,0.05733191224797939,150000.0,1,0,0,0,0,0,0,1,1.3906465245341733,1
1935.7,0.14175326405542232,6.0,0.033084643396394,3000.0,1,1,0,0,0,0,0,0,0.21008660812738977,1
1776.9,0.06297184474642509,4.0,0.08775202060573763,0.0,1,0,0,0,1,0,0,0,0.14314754260456217,1
1935.7,0.14175326405542232,0.0,0.008837374544808598,40.0,1,1,0,0,0,0,0,0,0.6879742884924607,1
1935.7,0.09960920152766675,3.0,0.03250732747135625,583.63,3,1,0,0,0,0,0,0,1.6296874921740068,3
1901.0,0.20330402344790835,0.0,0.06510347277733369,0.0,1,0,0,1,0,0,0,0,1.9716036783605055,1
1882.0,0.19690913935518253,3.0,0.045607958077982055,0.0,1,0,0,0,0,0,1,0,2.2208020152223447,1
1901.0,0.19690913935518253,4.0,0.09849897859490185,0.0,5,0,0,1,0,0,0,0,4.846502283538053,5
2126.5,0.23430144773070433,5.0,0.09272581934452438,0.0,9,0,0,0,0,0,0,0,7.271893257364718,9
1901.0,0.09960920152766675,4.0,0.06510347277733369,0.0,1,0,0,1,0,0,0,0,1.438860639447182,1
2094.3,0.09960920152766675,5.0,0.09965361044497735,10000.0,2,0,0,0,0,0,0,1,21.46484349295533,2
1776.9,0.14175326405542232,5.0,0.05733191224797939,0.0,2,0,0,0,1,0,0,0,0.714468922833317,2
1935.7,0.20330402344790835,3.0,0.09849897859490185,0.0,12,1,0,0,0,0,0,0,7.728203145621507,12
1710.8,0.19690913935518253,4.0,0.09965361044497735,0.0,2,0,0,0,0,1,0,0,0.42855003629415744,2
2094.3,0.20330402344790835,1.0,0.07287503330668799,0.0,1,0,0,0,0,0,0,1,1.2712904698827576,1
1901.0,0.23430144773070433,2.0,0.06510347277733369,0.0,4,0,0,1,0,0,0,0,2.489059584811833,4
1935.7,0.23430144773070433,2.0,0.09272581934452438,0.0,9,1,0,0,0,0,0,0,6.779895768515623,9
2094.3,0.19690913935518253,4.0,0.05733191224797939,0.0,1,0,0,0,0,0,0,1,1.7108805441120964,1
1882.0,0.02602362554400924,1.0,0.05733191224797939,0.0,1,0,0,0,0,0,1,0,1.0025851981731748,1
1776.9,0.19690913935518253,3.0,0.05733191224797939,11317.0,6,0,0,0,1,0,0,0,1.7413845032663002,6
1901.0,0.14175326405542232,1.0,0.09272581934452438,190.0,1,0,0,1,0,0,0,0,2.325598994570771,1
2126.5,0.14175326405542232,5.0,0.09761080024868994,217.45,2,0,0,0,0,0,0,0,2.036662792360008,2
2094.3,0.06297184474642509,0.0,0.06510347277733369,0.0,1,0,0,0,0,0,0,1,0.18603789175492416,1
1710.8,0.06297184474642509,2.0,0.0021316280309086064,0.0,1,0,0,0,0,1,0,0,0.2538952387853032,1
1882.0,0.23430144773070433,5.0,0.09272581934452438,0.0,96,0,0,0,0,0,1,0,13.149275626231868,96
1935.7,0.20330402344790835,2.0,0.07287503330668799,0.0,1,1,0,0,0,0,0,0,3.2578585496234886,1
1935.7,0.23430144773070433,2.0,0.033084643396394,0.0,2,1,0,0,0,0,0,0,1.8239550869665335,2
2094.3,0.19690913935518253,1.0,0.09849897859490185,0.0,4,0,0,0,0,0,0,1,1.8421389373909456,4
1882.0,0.23430144773070433,1.0,0.027267075228705924,0.0,1,0,0,0,0,0,1,0,1.504854992501121,1
1776.9,0.033084643396394,5.0,0.027267075228705924,0.0,3,0,0,0,1,0,0,0,0.14734093293179332,3
1845.8,0.20330402344790835,2.0,0.09965361044497735,0.0,1,0,1,0,0,0,0,0,0.002091137996409531,1
1901.0,0.06297184474642509,5.0,0.08775202060573763,0.0,1,0,0,1,0,0,0,0,2.036648464718246,1
1901.0,0.23430144773070433,1.0,0.016653343991473488,0.0,1,0,0,1,0,0,0,0,1.0834165242347082,1
1882.0,0.20330402344790835,0.0,0.09761080024868994,0.0,1,0,0,0,0,0,1,0,4.715375651508009,1
2126.5,0.23430144773070433,5.0,0.08775202060573763,500.0,6,0,0,0,0,0,0,0,9.334970470075636,6
1882.0,0.19690913935518253,1.0,0.09761080024868994,120.0,2,0,0,0,0,0,1,0,3.520022930026909,2
1882.0,0.09960920152766675,1.0,0.08775202060573763,0.0,1,0,0,0,0,0,1,0,1.7399712917916539,1
1882.0,0.20330402344790835,3.0,0.06510347277733369,0.0,5,0,0,0,0,0,1,0,3.485934987435296,5
1935.7,0.23430144773070433,4.0,0.05733191224797939,3.0,1,1,0,0,0,0,0,0,3.7849236668140804,1
1935.7,0.09960920152766675,0.0,0.07287503330668799,4300.0,2,1,0,0,0,0,0,0,2.1468809316514212,2
1935.7,0.09960920152766675,6.0,0.09272581934452438,0.0,1,1,0,0,0,0,0,0,1.6187030998614003,1
1935.7,0.14175326405542232,0.0,0.09272581934452438,0.0,1,1,0,0,0,0,0,0,2.3578068897344795,1
1710.8,0.23430144773070433,5.0,0.03250732747135625,0.0,1,0,0,0,0,1,0,0,2.1348171239289173,1
1901.0,0.06297184474642509,3.0,0.09761080024868994,333.7,3,0,0,1,0,0,0,0,2.2654404470281104,3
1776.9,0.09960920152766675,2.0,0.07287503330668799,260.0,1,0,0,0,1,0,0,0,0.9329402489879324,1
1776.9,0.09960920152766675,5.0,0.09761080024868994,276.45,2,0,0,0,1,0,0,0,2.704726685709518,2
1901.0,0.19690913935518253,4.0,0.02655653255173639,0.0,2,0,0,1,0,0,0,0,1.8874009785500756,2
1776.9,0.23430144773070433,5.0,0.09272581934452438,0.0,19,0,0,0,1,0,0,0,9.791596339242838,19
1901.0,0.20330402344790835,6.0,0.08775202060573763,0.0,1,0,0,1,0,0,0,0,2.5081816287791883,1
1901.0,0.20330402344790835,1.0,0.09272581934452438,0.0,11,0,0,1,0,0,0,0,5.633368006440228,11
1935.7,0.19690913935518253,4.0,0.045607958077982055,0.0,7,1,0,0,0,0,0,0,2.776133176443213,7
1882.0,0.23430144773070433,1.0,0.09965361044497735,1346.0,1,0,0,0,0,0,1,0,30.797888820883056,1
1935.7,0.06297184474642509,5.0,0.027267075228705924,0.0,1,1,0,0,0,0,0,0,1.4073319049958937,1
1935.7,0.19690913935518253,2.0,0.09849897859490185,570.0,10,1,0,0,0,0,0,0,4.578753037060312,10
1901.0,0.23430144773070433,1.0,0.09849897859490185,0.0,2,0,0,1,0,0,0,0,4.529696805886278,2
1882.0,0.23430144773070433,5.0,0.09761080024868994,3.0,13,0,0,0,0,0,1,0,12.50425384365598,13
1882.0,0.19690913935518253,5.0,0.05733191224797939,380.0,4,0,0,0,0,0,1,0,3.9715284620696876,4
1882.0,0.19690913935518253,2.0,0.09965361044497735,0.0,11,0,0,0,0,0,1,0,9.961863772280159,11
2094.3,0.23430144773070433,4.0,0.06510347277733369,0.0,1,0,0,0,0,0,0,1,2.5551030998187243,1
2094.3,0.23430144773070433,3.0,0.09272581934452438,0.0,8,0,0,0,0,0,0,1,5.399274273651198,8
1935.7,0.23430144773070433,5.0,0.08775202060573763,0.0,46,1,0,0,0,0,0,0,10.40035158876508,46
1776.9,0.23430144773070433,3.0,0.024202859934274804,0.0,1,0,0,0,1,0,0,0,0.6064760620404407,1
1901.0,0.033084643396394,2.0,0.09761080024868994,400.0,1,0,0,1,0,0,0,0,2.100261304511097,1
2094.3,0.02602362554400924,3.0,0.09272581934452438,4950.0,1,0,0,0,0,0,0,1,2.4486703688048403,1
1935.7,0.20330402344790835,1.0,0.02375877076116884,0.0,1,1,0,0,0,0,0,0,1.6958880166761674,1
1901.0,0.20330402344790835,5.0,0.09965361044497735,0.0,142,0,0,1,0,0,0,0,63.86539707910565,142
1901.0,0.19690913935518253,3.0,0.02375877076116884,0.0,1,0,0,1,0,0,0,0,1.5853717920562438,1
1882.0,0.19690913935518253,4.0,0.09965361044497735,0.0,14,0,0,0,0,0,1,0,15.294708138522726,14
1935.7,0.14175326405542232,4.0,0.045607958077982055,0.0,1,1,0,0,0,0,0,0,2.0363377434626986,1
1935.7,0.09960920152766675,5.0,0.05733191224797939,6307.14,2,1,0,0,0,0,0,0,2.2922257379539928,2
2094.3,0.14175326405542232,2.0,0.03543831601385558,600.0,1,0,0,0,0,0,0,1,0.8271241761885558,1
1901.0,0.23430144773070433,0.0,0.016653343991473488,0.0,1,0,0,1,0,0,0,0,0.6985614632806852,1
1776.9,0.20330402344790835,5.0,0.09272581934452438,0.0,7,0,0,0,1,0,0,0,9.083055029822695,7
2126.5,0.20330402344790835,2.0,0.09272581934452438,0.0,5,0,0,0,0,0,0,0,3.562453591962251,5
1882.0,0.20330402344790835,2.0,0.03250732747135625,0.0,3,0,0,0,0,0,1,0,2.262575301615191,3
1901.0,0.02602362554400924,3.0,0.07287503330668799,675.0,1,0,0,1,0,0,0,0,2.159647467477532,1
1710.8,0.09960920152766675,3.0,0.09761080024868994,0.0,1,0,0,0,0,1,0,0,0.009874452000085063,1
1901.0,0.20330402344790835,4.0,0.08775202060573763,0.0,5,0,0,1,0,0,0,0,6.201475481103332,5
2094.3,0.09960920152766675,3.0,0.09761080024868994,330.0,2,0,0,0,0,0,0,1,1.1177295441884474,2
2126.5,0.02602362554400924,4.0,0.016653343991473488,0.0,1,0,0,0,0,0,0,0,-0.1834097369292971,1
2094.3,0.19690913935518253,5.0,0.09849897859490185,0.0,5,0,0,0,0,0,0,1,4.994233598516607,5
2094.3,0.19690913935518253,1.0,0.03250732747135625,0.0,1,0,0,0,0,0,0,1,0.5891241846371957,1
2126.5,0.19690913935518253,2.0,0.07287503330668799,3025.0,1,0,0,0,0,0,0,0,1.4648103050920518,1
2094.3,0.23430144773070433,4.0,0.09272581934452438,640.9,21,0,0,0,0,0,0,1,6.578277442009405,21
1935.7,0.14175326405542232,4.0,0.09761080024868994,84.95,5,1,0,0,0,0,0,0,4.5583384434408005,5
1776.9,0.23430144773070433,5.0,0.033084643396394,0.0,1,0,0,0,1,0,0,0,3.701059921713699,1
1935.7,0.23430144773070433,4.0,0.05733191224797939,342472.0,2,1,0,0,0,0,0,0,4.0007333601493436,2
1901.0,0.02602362554400924,2.0,0.028244071409539037,300.0,1,0,0,1,0,0,0,0,1.1476682585018265,1
1776.9,0.19690913935518253,4.0,0.008837374544808598,0.0,1,0,0,0,1,0,0,0,0.9182028824850942,1
1901.0,0.09960920152766675,3.0,0.02375877076116884,126.0,1,0,0,1,0,0,0,0,0.8734305987445445,1
1935.7,0.20330402344790835,5.0,0.09965361044497735,101959.75,118,1,0,0,0,0,0,0,122.58556530434767,118
2126.5,0.23430144773070433,1.0,0.045607958077982055,0.0,1,0,0,0,0,0,0,0,-0.7613026121621458,1
2094.3,0.09960920152766675,5.0,0.07287503330668799,200.0,1,0,0,0,0,0,0,1,1.088614401357928,1
1935.7,0.19690913935518253,4.0,0.024202859934274804,0.0,1,1,0,0,0,0,0,0,2.363060308257825,1
1882.0,0.09960920152766675,3.0,0.027267075228705924,0.0,1,0,0,0,0,0,1,0,1.1335227207082919,1
1935.7,0.09960920152766675,2.0,0.09761080024868994,852.28,11,1,0,0,0,0,0,0,3.195092952677288,11
2094.3,0.19690913935518253,2.0,0.0165201172395417,0.0,2,0,0,0,0,0,0,1,0.8833866443374252,2
1776.9,0.20330402344790835,4.0,0.027267075228705924,0.0,2,0,0,0,1,0,0,0,1.2676822831621368,2
1935.7,0.19690913935518253,4.0,0.05733191224797939,89219.38,11,1,0,0,0,0,0,0,3.27596104672919,11
2126.5,0.14175326405542232,0.0,0.03543831601385558,900.0,1,0,0,0,0,0,0,0,0.3229776138293802,1
1845.8,0.23430144773070433,2.0,0.09849897859490185,500.0,3,0,1,0,0,0,0,0,2.7204965961847254,3
1901.0,0.23430144773070433,2.0,0.016653343991473488,0.0,1,0,0,1,0,0,0,0,1.4830866906412135,1
1882.0,0.23430144773070433,3.0,0.09965361044497735,929.0,31,0,0,0,0,0,1,0,33.97049696561477,31
1901.0,0.14175326405542232,0.0,0.00572875033306688,1500.0,1,0,0,1,0,0,0,0,1.504177542832277,1
1935.7,0.19690913935518253,5.0,0.028244071409539037,0.0,1,1,0,0,0,0,0,0,3.6550937544678677,1
1901.0,0.20330402344790835,5.0,0.024202859934274804,0.0,4,0,0,1,0,0,0,0,4.663013896035002,4
1901.0,0.23430144773070433,1.0,0.05733191224797939,700.0,2,0,0,1,0,0,0,0,1.759613297692046,2
1901.0,0.19690913935518253,0.0,0.09965361044497735,0.0,1,0,0,1,0,0,0,0,3.1296830374805937,1
1935.7,0.02602362554400924,2.0,0.0165201172395417,0.0,1,1,0,0,0,0,0,0,1.0452611130149745,1
1901.0,0.06297184474642509,4.0,0.07287503330668799,0.0,2,0,0,1,0,0,0,0,1.4097793398287934,2
1935.7,0.033084643396394,0.0,0.09849897859490185,0.0,1,1,0,0,0,0,0,0,1.3294898993485815,1
2094.3,0.06297184474642509,6.0,0.09761080024868994,200.0,1,0,0,0,0,0,0,1,-0.7668541989402491,1
